,sentiment,text
508,0,going to sound vain but running out of my fav lip gloss 
509,0, never again will i click on a link that screams quotim a spider im a spiderquot i should have known better yucky 
510,0,why is that when you have time off from work you get sick 
511,0, same imac came out 320 more in indonesia than the states 
512,0,dammit i need to stop buying furniture 
513,0,sil no i was half asleep and turned off the laptop after that 
514,0,death is peaceful  life however bites 
515,0, i think  lost the net  sure hope not
516,0, and  test footage with my girlfriend in hd the dark one is underxposed 
517,0,such a tough game to watch tonight for state  finally going to bed after also staying up to watch the season premiere of the hills
518,0,seems jruby support for hpricot is now two versions behind 
519,0, unlike my sisteri still dont have one 
520,0,fraking app store is pissing me off 
521,0,logging out i need to study 
522,0,anyone else having problems accessing ttb i cant get on 
523,0,i strongly dislike people who make stupid comments and dont know the whole story 
524,0,  im sorry emma is swarley a goldfish im sad for u
525,0,all my tweets are already gone arent they  missed you guys tonight
526,0,cant sleep again face is kinda swollen dont let me be allergic to the thing thatll get me to thursday school tomorrow doubtful 
527,0,thedog if izzys on the cat tree shell stare him down but if shes on the floor he chases and she runs 
528,0,i am officially banning godaddycom from my comp my head hurts from the small print and i wasted 10 that couldve happily gone to boba 
529,0, pretty much just scary for me 
530,0, mines too im finding it well hard to get fit 
531,0,good morning ready 2 go but i want 2 go back 2 bed 
532,0,hates waiting for mails 
533,0,wheat bread from the dollar store just doesnt toast nicely  going over my taxes and calling it an early night
534,0,why kutner i mean i knew something was going to happen to someone but it was so sad i lt3 house and it was well done but im still sad 
535,0, aw ok goonite  
536,0,ill so i cant go to the cinema 
537,0,fell asleep    really didnt mean too  christina
538,0, hey you remember that time we used to be friends   ugh vomit sick  i need sleep 
539,0,my lymph nodes are as massive as rahm emanuels balls right now 
540,0,oh no my computer sucks i dont think ill be able to listen to the xbox 360 fancast tonite 
541,0,is missing playing my trumpet 
542,0,my throat is still really sore i was meant to be going on a 5 day camp from friday but not so sure now 
543,0, i know exactly how you feel 
544,0,at work 
545,0,well bed time now 1 am sighs back to 6 am mornings for a week on wednesday 
546,0, jesus camp yeah 
547,0, oh no with everything that happened today i forgot we were going dress shopping for the opera tomorrow 
548,0,turtles are better than my mac  lasts longer and moves faster 
549,0,i am soaked this is not pleasant 
550,0, sorry to hear about maggie thoughts to your mum
551,0, you may have to email this one to me  i hope you feel better
552,0, dead  yu gettin on wen im leavin 
553,0, please tell me thats somewhere close to california lol 
554,0, where are you 
555,0,stupid arranged marriages ill convert so you can marry melove you 
556,0, well he said that he is a looser and that is what the show implies 
557,0,poor sandra cantu amp the cantu family my prayers go out to them what a sick world we live in she was only 8 
558,0,fuck omg  austins always there though man lt3 love you
559,0, i cried so hard when matthew died 
560,0,sad that the feet of my macbook just fell off  sad that the feet of my macbook just fell off 
561,0,  why am i the last to find out about these things like that youre on the twitter too 
562,0, absolutely not 
563,0,  filled with curry  the true indian in me is coming out
564,0,im so cold right now 
565,0, lol i kant believe cam got beat upp so embarasin 
566,0, good knight hun looking forward to ur tweets again hate that i keep missing out on the fun cuz of the time difference 
567,0,tumblr this is exactly how it feels wearing a tie  
568,0,95616 hahaa i just realized quotimpunequot definitely isnt the word i wanted dang im so unclever 
569,0,watching old videos of dance team and such makes me miss it  
570,0,wahh  no csi anywhere dvred i love money 2 though  gonna watch it then sleep  goodnight tweeterslt3
571,0,struggling hard with inventory 
572,0, do you hate us please dont 
573,0, haha im not that ballin i still got bills to pay 
574,0,im in one of those days when i really just want to work from home  crap 
575,0,ewog waitis it a game or just episodes im so confused 
576,0, haha i cried  i guess he did
577,0,i dont get statistics  its all a bunch of mumbo jumbo for me
578,0, got it sadly only works for uk amp us at the moment 
579,0,evicted 
580,0,doesnt enjoy learning css 
581,0, brian dont make me fuck u up lol i replied 2 ur messagedid u get my   i miss u 
582,0, i  dvrd it and went to watch it apparently the dish network went down so i missed it i will have to catch a rerun
583,0, lmao u may have to wait for another season to come thru its summe boo hot nd dry ass weather 
584,0, i cant set my feet on the ground the missing eyelid people might get me  
585,0,95616 my english professor would be ashamed 
586,0,o i wish the frogs werent becoming extinct 
587,0,came home from cross county tired as 
588,0,i dont want to walk home in this snow who wants to pick me up 
589,0, lauren is being stubborn she loves you you love her  i feel so bad for you though it made me cry  lol
590,0,is grouchy and wants bmar 
591,0,my heart is broken every morning dropping foo at pre school now i understand when moms say quothe has my heart brokenquot 
592,0,not feeling well and back hurts 
593,0,im in the mood for some chocolate i want miniature reeses cups now 
594,0,i cant take this heat its like an oven in here i feel sick nwo 
595,0,carter come to the chat  just 15 minutes  please 
596,0,boredd cold  internet keeps stuffing up
597,0,i had a horrible nightmare last night which affected my sleep now im really tired 
598,0,im lonely  keep me company 22 female new york
599,0,4broadway lost  and it was st ignacius prepatory school haha
600,0, yeah  it was really depressing stuff like that gets to me
601,0, no problem tongueincheek remark  lots of acronyms but no nz 
602,0, hey you said matt was gonna go all ballistic i was disappointed  good ep tho mostly
603,0,ugh horrible ending to the sandra kantu story  prayers go out
604,0,   i hate 2 b allergic  i want a puppy soo bad that ive already thought some cool names
605,0,morning folks 700 am yawn up amp away to see to horses  hope twitter is better behaved today  last night was a travesty 
606,0, i miss mine too 
607,0, sorry to hear about your loss there have been many this year so far
608,0, gossip girl was a repeat 
609,0, i reckon 
610,0,finding it really hard to use twitter 
611,0,ive been stuck in this house for two days 
612,0,is really sad and doesnt really know y 
613,0,miles no 
614,0,maybe one of these years ill get a tax return  a girl can dream right
615,0,back at work tired as hell and i feel a cold coming 
616,0,  april 9th isnt coming soon enough 
617,0, cream for his eye and he may have herpes  not ocular herpes but a different strain hes doing okay though
618,0,gotta repeat  whole art folio cuz old one with a whole terms work got wet 
